GEOID10,total_pop,median_age,pct_hispanic,pct_white,pct_black,pct_asian,pct_male,pct_single_family_home,med_home_value,med_rooms_per_home,pct_built_before_1940,pct_renting,rental_vacancy_rate,avg_renter_household_size,med_gross_rent,med_household_income,mean_commute_time,pct_commute_drive_alone,pct_below_poverty,pct_college_grad_student,pct_same_residence_year_ago,pct_bachelors_degree,pct_english_only,pct_foreign_born
6037402502,6942,31.6,78.8,6.1,4.4,694,50.6,64.8,329500,4.5,19.8,68,2,4.12,1207 (USD),"$46,250 ",29.6,76.9,26,25.6,83.5,9.4,29.4,39.3
6037404600,1371,37.3,93.3,5.4,0,13,50,92.1,374600,5.5,12.1,28.6,7.3,3.37,1409 (USD),"$54,500 ",30.5,83,8.3,25.8,96.7,9.1,39.5,21.3
6037301204,5186,41.6,15.1,62.5,4.3,716,50.6,4,345300,3.6,3.3,93.7,5.2,2.54,1506 (USD),"$53,116 ",28.3,79.6,16.2,57.1,75.2,38.4,25.7,62.3
6037401800,8197,41,26.8,53.6,2.7,789,49.9,75.3,576400,6.5,0.9,27.6,3.1,2.55,1798 (USD),"$103,119 ",26.4,78.1,9.9,43.8,82.6,56.1,75.8,16.2
6037403317,4548,43.9,36.7,20.7,4.9,1458,50.5,99.2,563400,6.5,0.7,11.4,0,3.16,2153 (USD),"$89,279 ",31.1,82.1,3.7,35.4,92.4,42.5,53.9,34.1
6037403318,6322,36.1,31,23.4,8.6,1901,51.7,74.7,494800,6.1,0.2,20.3,0,3.35,1653 (USD),"$90,795 ",33.8,85.3,11.7,40.8,89.2,42.3,58.8,28.9
6037403324,7067,44.9,13.4,16.1,2.4,4490,50.6,66.5,812100,6.8,3.3,19.6,16.2,3.52,1810 (USD),"$102,059 ",33,85.3,6.1,38.9,92.6,62.4,30.9,50.7
6037403405,1714,45.8,13.9,17.7,0.1,1122,51.8,96.1,826200,6.7,0,11.7,0,3.52,2227 (USD),"$116,974 ",38.2,79.7,7,37.3,93.2,62.6,39.6,46.8
6037403703,4686,46.5,40.8,38.9,2.3,768,44.1,71.1,489700,6.2,0,16.7,8.2,2.18,1710 (USD),"$81,891 ",29.7,86.2,8.2,43,91.9,30.4,57,29.2
6037404501,2525,29.9,82.6,7.2,1.8,107,50.3,49.2,327800,4.3,2.1,48.5,4.3,4.16,1377 (USD),"$52,063 ",30.2,80.7,9.3,21.8,91.9,9.9,24.1,40.5
6037405201,4838,36.2,76.2,2.6,3.8,762,48.2,62,372300,4.8,2.1,49.6,6,3.85,1252 (USD),"$53,596 ",30.1,77.9,15.7,30.8,87.9,12.2,14.8,38.7
6037405202,5245,35.3,72.2,2.8,1.4,612,52.7,76.5,341600,4.8,10.9,49.7,3.5,3.57,1241 (USD),"$61,150 ",28.5,78.8,17,30.2,94.4,6.5,24.2,36.7
6037406101,3450,38.2,59.1,21,8.4,202,47.9,58.4,402700,4.7,26.4,63.5,1.4,2.47,1367 (USD),"$68,833 ",29.1,86.9,5.9,39.6,83.1,26.2,57.1,19.9
6037407200,7447,33.2,89,4.7,0.8,410,46.5,85.2,348800,5.5,1.3,28.1,5.7,5.04,1206 (USD),"$59,241 ",30,76.1,19.2,25.1,93.4,6.1,19.9,41
6037408202,2156,32.2,82.8,6.5,0,204,52,80.2,456300,5.2,16,38.8,0,4.03,1049 (USD),"$59,250 ",34.9,65.4,16.5,37.1,95.4,15.3,36.1,33.5
6037462202,2693,32.9,8.8,52.3,5.3,843,44.1,1,552500,3.3,12.2,83.6,11.1,2.02,1979 (USD),"$63,634 ",25.8,60.7,27.3,64.1,75.4,68.5,66.9,29.3
6037462201,3744,42.9,27.9,41.6,10.5,583,40.9,11.1,441200,3.2,22.5,94.1,0,1.89,1128 (USD),"$31,292 ",30.6,64,29.6,43.3,85.3,42.4,60.4,34.4
6037462002,4227,30.1,78.2,6.3,11.3,110,48.9,26.3,558200,3.9,30,75,0,3.48,1119 (USD),"$34,962 ",30.3,53.2,22.1,31,93.9,13.3,18.4,49.4
6037462001,4011,31.4,66.5,10.1,13.5,276,50.2,40.5,456400,4.1,36,73.5,6.6,3.58,1208 (USD),"$41,589 ",27.9,64.6,26.9,21.5,93.9,20.1,32.9,34.5
6037461902,1744,34.5,21.8,36.5,20.6,305,57.2,1,825000,3.1,26.6,95.5,1.8,1.47,1386 (USD),,31.7,62.2,30.8,44.5,72.7,59.3,73.9,17.4
6037461901,5088,32.4,60.3,17.1,12.5,448,51.9,17.7,523900,3.9,38.8,85.9,1.7,3.05,1207 (USD),"$50,967 ",31.6,54.9,23.6,38.5,83.1,28,32,41.4
6037461502,7021,35.8,55.6,17.7,19.3,382,49.7,55.1,500400,4.1,48.4,59.2,1.7,3.02,1252 (USD),"$52,165 ",27.2,70.1,29.1,27.1,85.8,18.9,45.4,26.6
6037543306,7753,37.7,32.5,8.1,16,2839,53.1,60.1,400000,5.3,2.4,29.7,0,3.82,1724 (USD),"$93,040 ",28.9,79,4.1,38.9,92.1,30.7,43.4,35.9
6037542106,3576,27.3,83.1,1.7,11.5,26,47.1,57,329400,4.4,9.1,60.5,4.2,4.11,1017 (USD),"$45,455 ",27.7,77.6,27.5,22.6,93.8,5.2,21.3,37.6
6037542105,4982,27.2,85.9,0.4,12,42,50.2,75.7,273000,4.8,3,59.6,1.7,3.99,1168 (USD),"$39,000 ",28.7,69.3,27.5,15.2,90.4,2.6,20.6,33.1
6037402304,4381,28,89.3,4.4,3.9,78,50.8,39.4,267900,4.2,26.5,71.3,0,4.39,999 (USD),"$35,437 ",24.6,60,30.1,20,84.4,4.8,16.8,41.3
6037573601,6074,43.5,31.3,45.1,11.3,547,51.6,98.7,552400,5.9,1.9,18.6,0,2.85,2360 (USD),"$105,750 ",27,85.5,4.7,16.7,95.9,39.2,74.2,14.2
6037571504,4804,34.2,37,25.9,17.4,662,47.8,41.9,529000,4.1,1,60.6,2.1,2.16,1139 (USD),"$64,041 ",29.6,76.7,8.3,35.4,87.5,27.6,64.8,23
6037571503,3835,35.9,38.8,21.8,15.3,844,48,70.6,447500,4.6,1.2,40.6,0,2.81,1516 (USD),"$75,833 ",28.5,76.8,12.9,34.3,86.2,28.2,57.6,27.5
6037400206,5318,47.1,23,54.6,3,903,50.8,98.7,656700,7.4,0.4,10.6,0,2.95,2938 (USD),"$123,622 ",29.3,73.5,2.7,37.6,92.9,60.6,75.6,18.1
6037401902,5961,46.8,22,57.3,8.4,462,45.6,50.4,663000,4.7,21.4,58.6,0,1.88,1286 (USD),"$82,790 ",28.3,67.9,6.6,28.9,86.5,66.9,70.9,18.9
6037403500,1909,45.8,33.9,20.2,2.7,751,47,72.8,929200,7.2,4.5,32.9,2.6,2.93,1904 (USD),"$106,667 ",34.2,75.7,3.2,24,85.1,35.8,49,31.4
6037555002,3226,31.1,48,28.7,6.9,457,51.5,51.2,381900,4.9,1.4,47.4,3.9,3.22,1570 (USD),"$69,246 ",31.8,83.8,11.6,35.2,85.1,24.6,55.2,24.1
6037572301,4216,32.9,63.7,5,8.1,803,54.4,70.1,302700,4.4,7.4,63.7,1.7,4.3,1350 (USD),"$62,450 ",26.9,75.5,15.7,24.4,86.1,13.3,26.1,44.3
6037575102,4142,28.8,60.2,8.6,7.8,892,46.4,24.2,359100,3.6,17.3,85.5,1.2,3.23,1041 (USD),"$31,095 ",24.2,69.7,31.5,28.6,93.1,8.2,24.2,41.9
6037600911,3345,34.9,59.8,8.3,28.3,33,54.8,64.6,403800,4.4,30.2,54.4,4.1,2.59,1274 (USD),"$56,875 ",31.7,73.2,13.3,45.6,89.9,22.9,42.5,26.4
6037463102,3970,39.7,41.3,22.7,1.2,1242,51.3,90.8,788700,6.3,35.8,30.3,0,3.23,2117 (USD),"$93,934 ",28.6,78.1,8.1,37.2,92.9,45.7,36.1,44.4
6037482402,7241,44.7,37.2,4.8,0,4135,50.9,66.6,421700,4.8,7.1,30.9,0,3.71,1226 (USD),"$54,590 ",33,76.9,9.9,30.6,94.3,23.5,26.1,46.9
6037533401,5590,28.9,99.6,0,0.1,7,52.9,65.8,359000,3.9,20,70.9,0,4.52,1116 (USD),"$51,114 ",30.7,76.6,24.5,21.6,92.4,5.2,3.3,52
6037534301,4574,30.5,96.5,2.1,0,50,46.8,28.2,231300,4.1,1.6,86.3,3.7,4.2,1123 (USD),"$43,750 ",29.5,63.6,35.3,24.8,95.7,13.8,7.5,45.5
6037542000,5008,31.1,73.4,1,24.4,59,54.4,84.9,324500,5.3,8.1,39.6,5.8,4.58,1206 (USD),"$44,957 ",27.8,72,19.4,22.7,97,6.2,30,37.2
6037482102,3017,44.9,35.5,6.7,1.7,1592,45.9,94.9,598300,5,7.2,26.7,1.2,3.53,1737 (USD),"$70,841 ",37.3,77.8,13.5,40.1,84.7,35.6,36.7,43.3
6037464100,7370,47.2,13.4,35.3,0.7,3502,49.2,96.2,1748400,7.3,52.9,12.8,0,3.31,3501 (USD),"$165,921 ",31,79.7,7.7,22.4,92.2,72.6,53.1,33.8
6037481402,7304,42.3,24.4,5,0.1,5046,51.1,60.1,592600,5,9.1,46.7,0,3.43,1238 (USD),"$54,290 ",27.9,67.7,12.2,42.7,93.4,23.1,23.7,60
6037482800,4467,40.5,44.3,4.8,0,2081,47.8,82.6,557300,5.1,0.9,30.7,1.9,4.14,1493 (USD),"$65,809 ",31.9,83.9,10.1,30.4,93.8,30,35.4,40.6
6037503201,4311,35.5,68.6,23,2.7,206,47.7,100,444800,6,1.4,11.4,13.6,3.79,2364 (USD),"$79,583 ",33.2,89.4,9.2,33.1,96,23.2,51.3,19.2
6037432902,3469,43,36.8,8.6,0.3,1810,48.5,92.5,492200,4.5,10.2,22.6,4.7,3.91,1379 (USD),"$64,844 ",26.4,73,11.2,25.5,95.4,21.9,21.4,52.2
6037433602,2934,42.6,27.8,4.2,0,1994,47,66.1,429600,4.1,5.3,54.3,2.4,3.39,1111 (USD),"$34,900 ",30.9,83.7,26.3,33.7,92.5,18.6,12.4,60.8
6037311300,3963,40.6,29.2,54.5,3.2,433,46.6,81.1,632300,5.1,20.7,32.3,0,2.37,1699 (USD),"$87,286 ",26.8,76.5,16.3,26.3,94.1,39.2,60,23.3
6037320000,0,,,,,0,,,,,,,,,,,,,,,,,,
6037400604,3211,34.3,49.9,29.5,2.9,523,47.6,42.3,458300,5.1,0,34,0,3.63,1228 (USD),"$77,821 ",30.5,72.5,23.4,36.1,96,33.1,53.7,25.4
6037401203,5316,41.9,36.4,43.1,4.9,629,47.3,69,484400,5.7,0,24.3,0,3.96,1502 (USD),"$76,029 ",34.3,82.3,12.5,36.6,87.5,33.5,60.7,22.7
6037401500,6229,33.3,44.5,39.4,7,413,46.8,66.5,424800,5.1,21.6,31.9,0,2.86,1199 (USD),"$73,919 ",29.6,67.2,9.5,49.6,83.8,34.2,72.6,14.3
6037401602,6264,33.4,48.8,40.3,4,106,48.3,57.7,454500,5.1,12.2,45.7,1.7,3.08,1447 (USD),"$68,662 ",31.4,74.2,11.8,29.5,81.9,28.1,73,11.4
6037553901,6730,30.4,83,6.3,3.7,362,49,75.6,397300,4.8,3,45.4,10.3,3.73,1301 (USD),"$66,083 ",30.9,81.2,12,37.1,92.4,15.2,21,34.1
6037554516,3850,47.4,14.1,12,14.8,2278,49.6,98.3,678600,6.4,0.8,12.9,3.8,3.75,2962 (USD),"$103,681 ",33.8,82.1,0.8,46.6,94.3,48.2,40.4,45.4
6037555104,4117,36.3,46.7,16.5,10,993,42.4,42.4,359100,4.6,1.5,48.1,10,3.33,1328 (USD),"$67,313 ",27.6,77.3,8.9,28.6,91.8,26.5,42.5,35.2
6037570002,3110,38.1,37.6,40.7,6.2,316,49.2,95.2,451800,5.6,3.2,22.7,3.7,2.58,1563 (USD),"$88,359 ",26.6,85.8,7.5,24.1,93,23.7,63.9,14.1
6037570204,4214,32.6,58.8,10.7,18.8,419,49.5,58.8,377700,4.6,6.2,60.1,2.6,3.27,1209 (USD),"$59,872 ",31.1,83.1,19.6,25.8,90.7,14.8,41.1,23.8
6037572002,5304,41,19.8,34.5,26.5,826,47.5,15.3,362500,3.9,6.9,68.1,3.6,2.44,1476 (USD),"$66,709 ",29.1,81.6,11.2,43.1,87.2,28.9,72.6,20.7
6037572201,6417,41,30.8,18.4,16.1,2129,44.8,52.2,410900,4.9,8.4,47,0,2.96,1169 (USD),"$78,506 ",22.8,74.8,13.6,27.9,93,34.1,48.3,36.4
6037573402,6765,32.4,31.5,28.5,12.1,1765,48.7,28,328600,4.1,10,68.8,0,2.82,1312 (USD),"$60,421 ",28.3,81.1,12.7,40.6,91.5,31.3,55.1,27.5
6037574100,5135,42.9,21,65.7,1.9,396,46.5,99.6,585800,5.6,0.4,21.6,0,2.69,2090 (USD),"$101,436 ",28.6,81.8,3.9,29,92.4,41.4,82.8,11.8
6037574400,5088,41.9,17.1,63.5,7.3,401,47.3,99.7,603400,6,0.9,15.5,7,2.98,2494 (USD),"$102,132 ",30.1,80.4,4.1,28.5,94.5,49,87.2,9.4
6037540000,7184,30.4,93.7,1.4,3.1,119,52.5,63.6,351000,4.7,10.8,56.8,0,4.43,1195 (USD),"$51,047 ",32.1,79,21.5,20,93.9,4.7,10.3,41.3
6037540902,4943,35.9,44.5,0.4,53.6,0,47.4,79.3,303100,5.2,1.1,42.7,0,3.06,1165 (USD),"$55,911 ",29.3,75.8,19.9,28.5,86.2,10,56.1,19.7
6037541500,6406,26.7,83.7,0.5,12.7,0,46.5,64.8,277900,4.9,8.9,61.4,4.1,4.62,1078 (USD),"$50,433 ",28,72.2,23.1,17,95,3.4,24.8,31.7
6037542401,5232,30.2,65.5,0,31.7,54,47.7,78.8,283700,5,28.1,37.6,3.4,4.8,1170 (USD),"$46,472 ",28,73.3,24.2,21,93.9,5.5,38.1,27
6037543201,3871,29.8,59.7,2.4,36.4,0,47.8,79.7,326400,5.2,11.3,37.4,0,4.59,1456 (USD),"$50,000 ",26.6,73.9,19,31,85.3,10.3,47.2,23.1
6037543602,8158,41.4,39.3,14,7,2955,53.1,47.4,405700,5,1.4,23,5.3,3.22,1483 (USD),"$71,458 ",27.6,72.2,6.9,39.4,87.4,34.7,41,41.5
6037551202,7678,33.6,76.9,12.2,5.4,384,49.1,64,457500,4.8,8.8,53.6,0,3.51,1432 (USD),"$72,434 ",28.7,81.1,13.2,31.1,89.2,21.3,31,29.6
6037553602,5076,29.2,71.9,5.3,18.6,53,43.8,37.7,328400,4.7,5.3,64.3,2.5,3.48,1485 (USD),"$64,329 ",33.1,73.4,12.4,32.2,86.2,12.3,33.6,27.1
6037553702,4769,28.3,92.3,0,4.9,104,46,59.9,256300,4.5,7.8,56.6,0,4.52,1267 (USD),"$50,185 ",25.2,78.6,23.7,25.9,93.7,6.7,11.5,39.8
6037531502,3403,29.3,97.8,0.4,0,62,50.2,63.3,332000,4.5,23.4,79.4,2.9,4.45,1046 (USD),"$41,474 ",30.4,69.9,17,24.9,92.8,1.1,5.4,44.6
6037531901,6394,32.2,97.9,0.4,0.7,71,47,54.2,319300,4,30.9,66.8,2.5,3.5,1042 (USD),"$39,119 ",34.7,70.3,27,19.5,96.7,4.9,8.8,42
6037533107,3574,27.6,98.5,0.3,0.5,26,51.4,31.2,341900,3.6,29.9,85.8,1.2,3.72,957 (USD),"$33,125 ",31.6,61.1,35.8,22.1,93.3,10.5,9.1,41.6
6037533703,4755,26.9,99,1,0,0,50.4,60.1,387000,3.8,16,76.7,0,4.28,975 (USD),"$41,019 ",29.6,75.6,14.2,19.6,90.1,1.8,10.8,42.1
6037534201,4721,26.5,94.6,4.3,0.7,9,48.8,46.5,273500,4,14,75.4,0,4.54,1104 (USD),"$38,607 ",27.1,81.8,33.6,20.3,94.3,3.6,7.7,35.6
6037310702,7161,41,18,68,2.5,685,47.8,3.4,415900,3.5,0.8,89.1,2.8,2.11,1478 (USD),"$41,121 ",30.3,85.9,18.1,32.2,88.4,36,43.8,45.9
6037311700,5876,47.1,18.8,67.7,2.2,273,44.6,58.7,696700,4.8,22.8,48.1,1,1.96,1581 (USD),"$80,046 ",24.8,87.4,7.9,22.4,88.1,35.4,77.2,16.8
6037401002,3822,44.5,22.5,59.9,1.5,415,45.7,54.1,585700,4.9,19.4,54.9,0,2.25,1392 (USD),"$73,813 ",32,74.3,13.3,31.7,87.5,48.3,71.6,22.8
6037402102,4801,34.7,60.3,14,10.8,477,48.9,79.9,369100,5.6,1,37,3.7,4.01,1430 (USD),"$67,268 ",28.3,72,19,32,87.5,13.6,50,26.7
6037403305,2274,38.6,12.9,10.9,1.5,1518,50.9,77.5,652000,5.9,0,31.8,0,3.61,2308 (USD),"$87,232 ",38.8,75.9,6.6,23.2,82.5,55.7,37.8,49
6037403321,6474,40.7,28.8,20.7,6.4,2460,48.4,81.9,598800,6.4,0,27.2,3.9,3.56,2128 (USD),"$110,456 ",42.6,74.9,9.8,31.3,89.6,45.8,54.7,33.4
6037408706,1809,46.7,14.6,11.6,0.3,1304,49.1,97.6,802200,7.4,1.8,10.2,0,1.78,1696 (USD),"$129,750 ",36,79,10,45.5,93.7,64.3,28.8,60
6037430301,4494,49.5,17.6,65.5,2.6,496,49.5,94.1,797100,6.8,18.4,10.5,0,2.87,2558 (USD),"$122,667 ",30,77.2,4.4,26.9,92.7,55.2,82.5,14.2
6037430302,5624,42,29.8,54.9,2.1,437,49.3,71.8,670000,5.7,37.5,38.6,11.3,2.4,1448 (USD),"$81,439 ",30.9,71.6,3.2,25.4,93.6,47.2,76.8,13.6
6037432000,8056,47.6,18.8,17.7,0.4,4916,49.4,76.5,768100,5.2,9.2,35,8.5,2.95,1313 (USD),"$74,327 ",29.3,82,8.7,34.8,96.5,39.5,30.1,49
6037432101,4183,42.3,21.2,17.8,0,2479,44.5,85.4,598700,5.1,7.2,23.4,0,2.7,1683 (USD),"$81,875 ",30.7,79.9,6.8,27.4,96.9,33.2,35.3,48.5
6037432102,5824,43.6,22.2,17,0.3,3370,47.1,91.2,646400,5.4,10.2,23.6,0,4.02,1673 (USD),"$78,600 ",31.1,83.1,7.2,27.6,93.3,35.5,36.4,45.4
6037432201,4632,43.1,14.2,4.8,0.5,3676,47.5,68.4,514100,4.4,10.4,47.1,3,2.81,1261 (USD),"$57,966 ",28.6,75.1,14,30,88.3,22.9,27.6,56.1
6037433401,3053,32.1,71.8,2.1,0,762,54.8,53.4,369700,4.3,8.9,58.9,17,4.16,1315 (USD),"$46,532 ",33.1,63.9,24.7,20.2,97.5,12,13.1,53.7
6037433403,4693,30.1,85.6,0.9,0,598,50.1,34.4,425900,3.7,9.1,82.7,3.9,3.73,1033 (USD),"$34,342 ",30.8,73.4,33.6,17.1,94.6,7,13.7,49.4
6037433700,3951,39,80.4,3.7,0,623,52.4,73.9,398800,4.9,3.1,39,0,3.98,1166 (USD),"$55,469 ",27.8,77,11.6,30.3,93.2,7.8,24.5,41.5
6037433801,6690,29,91.8,1.5,0,444,48.1,48.8,391300,4.5,1.3,66.3,7.8,5.11,1174 (USD),"$46,627 ",30.3,83,29.9,23.8,98.5,6.4,19.4,40.6
6037433901,5718,29.7,77.9,1.3,1.2,1115,50.6,47,427200,4,5.5,80.4,2.7,4.06,1099 (USD),"$32,234 ",27.6,75.6,36.4,22.5,95.9,9.2,8.7,48.2
6037461400,3223,41.8,32.5,47.3,7.1,207,42.6,52.4,656900,4.2,57.7,64.7,8.9,2.16,1504 (USD),"$59,464 ",25.6,74.6,7.8,43.6,85.4,45.1,57.2,26.6
6037463400,5807,38.4,19.8,37.1,6.5,1830,50.3,41.4,677300,4.3,29.7,55.2,3.2,2.15,1566 (USD),"$83,869 ",28.7,79.6,9,44.6,89,67.5,55.7,35.6
6037480202,2669,42.7,25.8,27.4,0.9,1140,46.3,93.5,800300,5.6,44,16.8,13.4,3.39,2240 (USD),"$101,080 ",31.1,78.1,2,20.1,91.3,60.8,47.9,31.1
6037480400,5424,42.1,28.9,19.6,2.6,2474,46.9,48.5,674900,4.4,34.5,52.9,0,2.36,1383 (USD),"$61,042 ",31.6,82.3,10.6,44.6,91.6,52.5,40.5,45.9
6037572400,1240,37.7,36.5,7.7,14.4,330,48.9,92.7,419700,5.5,1.3,15.7,0,3.47,1614 (USD),"$83,611 ",25.9,72.8,22.3,33.2,88.3,12,51,32.5
6037572800,1024,27.3,19.2,18,40.4,57,58.2,7.1,,3.1,1.9,100,7.1,2.82,733 (USD),"$18,484 ",32,37.3,52,35.8,75,2.3,79.6,7.9
6037573201,4877,29.9,59.5,3.2,15.9,954,46.5,35.9,379500,3.8,27.2,73.4,3.2,3.19,975 (USD),"$35,125 ",26.8,75,26.9,26.7,93.2,13.3,27.4,35.7
6037552200,5633,29.2,82.5,5.5,6.1,284,54.4,29.9,353900,3.8,6.2,73.3,4.8,3.61,1315 (USD),"$45,779 ",28.7,83.9,19.3,34,94.3,10.6,29.5,34.5
6037553200,7670,37.3,63.5,16.9,5,1007,49.3,81.7,414800,5.8,3.9,22.5,8.4,3.74,1342 (USD),"$76,861 ",30.9,82,9.4,38.9,93.4,21.1,40.3,29.9
6037553502,4267,36,79.4,5.9,11.6,128,54.2,31.3,234900,4,5.1,60.3,3.5,3.55,1145 (USD),"$50,326 ",26.4,76.5,16.7,26.2,92,12.6,23.1,36.3
6037554403,5502,34.6,48.1,14.2,24.6,534,48.4,21.5,,3.9,1.1,75.9,3.7,3.1,1240 (USD),"$39,632 ",28.4,79.1,17.1,28.7,89.9,12.4,53.5,27.6
6037554404,4046,37.5,48.1,14.4,14.9,806,46.9,34.4,357000,4.2,8.5,74.3,7.2,2.75,1230 (USD),"$45,071 ",31.5,85.5,20,34.5,91,16.3,48,33.3
6037554521,6144,44.7,22.8,20.4,9.7,2628,46.3,63.1,593700,5.9,0,31,4.2,2.78,1764 (USD),"$76,042 ",31.7,81,5.4,45.6,89.7,42.8,46.4,38.1
6037481605,2933,42.3,38.7,6.8,0,1515,45.8,66,547000,4,26.3,69.5,0,2.79,1273 (USD),"$51,571 ",23.9,73.2,12.2,40.1,91.4,25.2,24.4,46.4
6037571704,4320,31.5,64,6.4,17.9,291,51,49,330900,4,23.7,61,0,3.91,1105 (USD),"$43,902 ",27,81.4,30.6,20.2,90.9,8.6,34.4,37.8
6037570403,5186,25.4,83.3,1.8,10.2,193,49.4,48.7,317100,4.4,7,63.6,3.9,4.35,1085 (USD),"$39,219 ",29.8,65.3,32.7,28.9,94.8,6.5,16.3,35.3
6037553503,2742,32.4,83.4,4.2,7.9,77,48.4,40.1,298300,4.1,6.5,58.5,8.9,3.44,1295 (USD),"$50,245 ",34.6,70.5,13.9,33.9,93.5,7.9,22.1,42.5
6037552302,3849,42.3,49.5,17.4,7.3,955,49,53.7,374900,4.6,0.9,47.4,0,2.63,1071 (USD),"$59,702 ",35.4,81,8.3,36,90.2,22.5,38.4,34.8
6037503104,2520,33.5,82.9,10.7,1.2,110,52.5,93.8,350800,5.2,7,39.9,0,4.39,1391 (USD),"$57,232 ",30.4,85.7,16.5,20,98.2,12.1,27.1,35.2
6037550602,4526,39.1,70.7,18.6,0.2,426,52.5,88.4,563900,5.9,2.1,12.3,0,4.11,2086 (USD),"$88,846 ",25.8,81.4,4.7,35,92.1,24.2,29.5,35.3
6037550601,5709,31.6,75.8,14.6,4.4,255,47.1,53.6,467500,4.8,1.9,53.8,8.1,3.46,1216 (USD),"$68,976 ",29.2,83.5,16.7,35.6,90.8,18.2,34,29.5
6037550202,6201,31.1,75.1,11,4.1,392,48,88,365100,5.4,3.2,17.2,0,4.88,1805 (USD),"$67,813 ",32.3,84.2,11.9,34.9,95.2,12.2,38.1,29.7
6037550201,2958,32.5,79.2,11.4,1.8,122,51.5,65.2,389200,5,2,43.7,0,4.15,1117 (USD),"$65,000 ",30,83.2,11.6,32.8,94.5,13.7,31.9,34.1
6037434004,2844,33.1,90.6,1.9,0,213,44.8,89,384800,5,9.6,53.4,2.8,3.98,1386 (USD),"$50,819 ",27.3,84.1,15,28.1,90.8,6.5,20.8,36.6
6037434003,4519,34.5,80.1,3.8,0.1,722,49,71.9,429300,4.4,10.5,61.3,3.3,4.38,1159 (USD),"$40,394 ",33,73,21.9,17.2,96,12.4,16.4,50.6
6037433504,4827,34.4,70.5,2.3,0.1,1190,56.8,62.8,355700,4.1,9.9,75.3,0,4.5,1251 (USD),"$34,583 ",25.6,65.8,25.2,20.9,96.3,5.2,7.8,57.5
6037433307,3118,37.6,66.5,1.8,1.2,887,52.6,39.3,372000,4.6,1.6,61.4,5.5,3.93,1345 (USD),"$51,818 ",36.4,68.4,23.4,31.9,93.6,19.4,14.1,52.7
6037402904,3678,32.6,85.9,6.4,0.1,225,52,90.2,335400,5.3,5.8,26.5,0,5.16,1543 (USD),"$70,313 ",29.4,72,9.8,36.5,94.3,9.9,24.1,34.9
6037402903,4542,30.9,80.2,4.6,2.4,430,50.6,73.4,351400,5.2,6,43.2,0,4.62,1283 (USD),"$52,232 ",31.4,82.5,19,18.6,87.5,10.8,25,38
6037402804,4152,29,81.5,3.9,2.2,467,50.2,48.1,289100,4.4,6.3,76.2,0.6,4.33,1156 (USD),"$45,491 ",35.1,75.1,19.5,21,84.6,7.4,16.6,44.6
6037402803,3054,29.3,90,2.2,2.1,168,50,64.2,282000,4.3,18.4,66.4,4.2,4.22,1179 (USD),"$44,196 ",29.3,71.3,19.1,26.1,83.1,8.4,14.8,44.8
6037402706,4213,31.5,71.4,5.9,11,486,58.1,86.6,319300,5.8,1.4,40.8,0,4.58,1567 (USD),"$66,081 ",31.3,75.3,16.1,24.6,86.9,14.6,33.8,35.5
6037408504,4988,36.1,54.8,12.4,0.2,1622,49.9,63.6,458700,5.4,0,38.1,11.6,3.17,1556 (USD),"$80,761 ",33.5,84.5,10,41,91.8,32.4,40.8,34.6
6037406701,3139,35.1,61.9,9.3,3.3,731,48.9,70.6,444400,5.3,0,39.5,0,3.07,1410 (USD),"$70,213 ",32.1,78.7,4.3,34.9,92.4,28.2,44.4,32.2
6037408141,5209,34.3,81.3,1.1,1.2,832,53.2,80.8,362300,5.5,3.1,23.9,6.7,5.56,1393 (USD),"$70,486 ",30.9,78.1,8.5,33.8,93.2,7.7,10.7,49.5
6037570404,3487,28.3,68.7,2.1,19.4,148,47.7,72.6,350600,4.6,17.5,48.4,0,4.26,1227 (USD),"$51,958 ",27.5,80.4,15.9,30.2,92.6,12.5,28.4,33.6
6037480704,4764,39.5,22.4,28.3,1.1,1808,46.7,30.9,812100,4.6,38.1,68.3,5.8,2.4,1544 (USD),"$75,869 ",29.4,75.8,13.7,20.2,86,58.6,52.5,34.7
6037480803,3782,40.3,57.4,13,0,1033,52.9,73.4,561800,4.5,52,43.5,0,2.95,1255 (USD),"$71,888 ",30.9,77.3,12.4,34.5,93.8,33.8,44.7,37.3
6037481201,3794,42.3,23.4,7.5,0.9,2539,46.1,64.7,627800,4.6,3,54.1,0,3.13,1478 (USD),"$58,199 ",33.1,79.8,10.6,29.7,88.7,37.3,21.8,56.1
6037482521,5745,44.4,39.8,5.3,0.6,3040,48.4,82.7,450800,4.9,7.6,32,0,4.05,1447 (USD),"$56,047 ",30.3,76,12,37.1,92.1,19.8,23.5,52
6037502301,5877,39.5,93.1,2.7,0.6,115,53.1,87.7,375700,5.5,8.7,25,0,4.39,1848 (USD),"$67,049 ",27.7,81.3,8.5,34.4,91.7,15.3,24.6,32.6
6037551201,3574,40.5,76.4,12.3,3.7,267,47.3,61.7,445800,4.7,1.4,51.7,0,2.69,1225 (USD),"$52,880 ",30.8,80.9,6.2,37.7,92.4,21.4,32.3,38.1
6037551600,31,59.5,0,80.6,19.4,0,100,,,,,,,,,,,,,,38.7,22.6,100,19.4
6037543701,3022,37.2,57.1,6.6,0,948,49.7,98.5,379800,5.7,4,20.6,0,4.87,1875 (USD),"$74,550 ",27.6,66.8,9.8,29.8,94.9,21,26.3,44.3
